image_path,label
NEU-DET/train/images/scratches/scratches_234.jpg,scratches
NEU-DET/train/images/crazing/crazing_36.jpg,crazing
NEU-DET/train/images/scratches/scratches_64.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_77.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_58.jpg,inclusion
NEU-DET/train/images/scratches/scratches_151.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_25.jpg,rolled-in_scale
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_225.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_176.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_97.jpg,pitted_surface
NEU-DET/train/images/patches/patches_176.jpg,patches
NEU-DET/train/images/crazing/crazing_182.jpg,crazing
NEU-DET/train/images/scratches/scratches_45.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_177.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_33.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_198.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_183.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_18.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_231.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_234.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_80.jpg,inclusion
NEU-DET/train/images/patches/patches_128.jpg,patches
NEU-DET/train/images/crazing/crazing_222.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_45.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_1.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_235.jpg,inclusion
NEU-DET/train/images/patches/patches_27.jpg,patches
NEU-DET/train/images/inclusion/inclusion_153.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_148.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_93.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_52.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_186.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_79.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_85.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_71.jpg,scratches
NEU-DET/train/images/crazing/crazing_214.jpg,crazing
NEU-DET/train/images/pitted_surface/pitted_surface_211.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_31.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_221.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_215.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_82.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_35.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_159.jpg,inclusion
NEU-DET/train/images/patches/patches_97.jpg,patches
NEU-DET/train/images/scratches/scratches_35.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_11.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_15.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_113.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_42.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_39.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_100.jpg,pitted_surface
NEU-DET/train/images/patches/patches_59.jpg,patches
NEU-DET/train/images/scratches/scratches_50.jpg,scratches
NEU-DET/train/images/crazing/crazing_99.jpg,crazing
NEU-DET/train/images/pitted_surface/pitted_surface_164.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_141.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_231.jpg,crazing
NEU-DET/train/images/scratches/scratches_127.jpg,scratches
NEU-DET/train/images/patches/patches_171.jpg,patches
NEU-DET/train/images/inclusion/inclusion_47.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_228.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_191.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_240.jpg,crazing
NEU-DET/train/images/patches/patches_50.jpg,patches
NEU-DET/train/images/crazing/crazing_175.jpg,crazing
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_78.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_133.jpg,scratches
NEU-DET/train/images/crazing/crazing_164.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_48.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_216.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_111.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_149.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_181.jpg,inclusion
NEU-DET/train/images/crazing/crazing_202.jpg,crazing
NEU-DET/train/images/pitted_surface/pitted_surface_55.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_151.jpg,crazing
NEU-DET/train/images/patches/patches_236.jpg,patches
NEU-DET/train/images/patches/patches_228.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_130.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_140.jpg,scratches
NEU-DET/train/images/patches/patches_204.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_207.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_171.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_31.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_126.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_226.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_93.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_56.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_2.jpg,inclusion
NEU-DET/train/images/crazing/crazing_131.jpg,crazing
NEU-DET/train/images/patches/patches_185.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_26.jpg,rolled-in_scale
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_150.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_34.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_149.jpg,inclusion
NEU-DET/train/images/crazing/crazing_97.jpg,crazing
NEU-DET/train/images/crazing/crazing_129.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_151.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_104.jpg,pitted_surface
NEU-DET/train/images/patches/patches_19.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_9.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_100.jpg,crazing
NEU-DET/train/images/patches/patches_139.jpg,patches
NEU-DET/train/images/crazing/crazing_168.jpg,crazing
NEU-DET/train/images/crazing/crazing_42.jpg,crazing
NEU-DET/train/images/scratches/scratches_81.jpg,scratches
NEU-DET/train/images/crazing/crazing_27.jpg,crazing
NEU-DET/train/images/scratches/scratches_31.jpg,scratches
NEU-DET/train/images/scratches/scratches_111.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_24.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_221.jpg,rolled-in_scale
NEU-DET/train/images/crazing/crazing_190.jpg,crazing
NEU-DET/train/images/scratches/scratches_86.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_164.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_62.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_157.jpg,inclusion
NEU-DET/train/images/scratches/scratches_10.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_26.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_155.jpg,pitted_surface
NEU-DET/train/images/patches/patches_149.jpg,patches
NEU-DET/train/images/crazing/crazing_91.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_50.jpg,inclusion
NEU-DET/train/images/crazing/crazing_208.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_111.jpg,inclusion
NEU-DET/train/images/patches/patches_8.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_7.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_236.jpg,crazing
NEU-DET/train/images/crazing/crazing_239.jpg,crazing
NEU-DET/train/images/scratches/scratches_80.jpg,scratches
NEU-DET/train/images/crazing/crazing_167.jpg,crazing
NEU-DET/train/images/patches/patches_12.jpg,patches
NEU-DET/train/images/inclusion/inclusion_36.jpg,inclusion
NEU-DET/train/images/crazing/crazing_159.jpg,crazing
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_47.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_107.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_106.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_146.jpg,crazing
NEU-DET/train/images/crazing/crazing_52.jpg,crazing
NEU-DET/train/images/scratches/scratches_16.jpg,scratches
NEU-DET/train/images/scratches/scratches_125.jpg,scratches
NEU-DET/train/images/scratches/scratches_49.jpg,scratches
NEU-DET/train/images/patches/patches_1.jpg,patches
NEU-DET/train/images/inclusion/inclusion_145.jpg,inclusion
NEU-DET/train/images/patches/patches_52.jpg,patches
NEU-DET/train/images/crazing/crazing_194.jpg,crazing
NEU-DET/train/images/scratches/scratches_56.jpg,scratches
NEU-DET/train/images/scratches/scratches_221.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_152.jpg,inclusion
NEU-DET/train/images/crazing/crazing_149.jpg,crazing
NEU-DET/train/images/crazing/crazing_140.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_135.jpg,inclusion
NEU-DET/train/images/patches/patches_9.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_146.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_124.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_161.jpg,inclusion
NEU-DET/train/images/crazing/crazing_48.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_215.jpg,inclusion
NEU-DET/train/images/crazing/crazing_92.jpg,crazing
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_192.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_126.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_51.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_143.jpg,inclusion
NEU-DET/train/images/patches/patches_150.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_38.jpg,pitted_surface
NEU-DET/train/images/patches/patches_39.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_17.jpg,rolled-in_scale
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_109.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_145.jpg,scratches
NEU-DET/train/images/scratches/scratches_227.jpg,scratches
NEU-DET/train/images/crazing/crazing_209.jpg,crazing
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_227.jpg,rolled-in_scale
NEU-DET/train/images/crazing/crazing_60.jpg,crazing
NEU-DET/train/images/pitted_surface/pitted_surface_48.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_128.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_150.jpg,scratches
NEU-DET/train/images/patches/patches_47.jpg,patches
NEU-DET/train/images/inclusion/inclusion_132.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_85.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_152.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_76.jpg,scratches
NEU-DET/train/images/scratches/scratches_96.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_227.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_20.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_212.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_205.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_89.jpg,patches
NEU-DET/train/images/patches/patches_82.jpg,patches
NEU-DET/train/images/patches/patches_202.jpg,patches
NEU-DET/train/images/scratches/scratches_170.jpg,scratches
NEU-DET/train/images/scratches/scratches_148.jpg,scratches
NEU-DET/train/images/scratches/scratches_32.jpg,scratches
NEU-DET/train/images/crazing/crazing_87.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_154.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_44.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_114.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_8.jpg,inclusion
NEU-DET/train/images/patches/patches_119.jpg,patches
NEU-DET/train/images/scratches/scratches_116.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_104.jpg,inclusion
NEU-DET/train/images/patches/patches_179.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_23.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_167.jpg,scratches
NEU-DET/train/images/scratches/scratches_134.jpg,scratches
NEU-DET/train/images/crazing/crazing_178.jpg,crazing
NEU-DET/train/images/crazing/crazing_59.jpg,crazing
NEU-DET/train/images/patches/patches_143.jpg,patches
NEU-DET/train/images/crazing/crazing_108.jpg,crazing
NEU-DET/train/images/scratches/scratches_37.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_137.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_60.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_140.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_197.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_120.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_21.jpg,inclusion
NEU-DET/train/images/scratches/scratches_20.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_62.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_48.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_179.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_237.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_138.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_181.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_109.jpg,pitted_surface
NEU-DET/train/images/patches/patches_229.jpg,patches
NEU-DET/train/images/scratches/scratches_29.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_214.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_235.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_82.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_151.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_57.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_109.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_20.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_13.jpg,inclusion
NEU-DET/train/images/patches/patches_88.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_209.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_149.jpg,scratches
NEU-DET/train/images/patches/patches_112.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_148.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_76.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_131.jpg,inclusion
NEU-DET/train/images/scratches/scratches_11.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_225.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_57.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_91.jpg,patches
NEU-DET/train/images/inclusion/inclusion_90.jpg,inclusion
NEU-DET/train/images/patches/patches_36.jpg,patches
NEU-DET/train/images/inclusion/inclusion_216.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_66.jpg,inclusion
NEU-DET/train/images/crazing/crazing_197.jpg,crazing
NEU-DET/train/images/scratches/scratches_24.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_162.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_11.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_198.jpg,inclusion
NEU-DET/train/images/scratches/scratches_164.jpg,scratches
NEU-DET/train/images/patches/patches_133.jpg,patches
NEU-DET/train/images/patches/patches_99.jpg,patches
NEU-DET/train/images/inclusion/inclusion_224.jpg,inclusion
NEU-DET/train/images/scratches/scratches_160.jpg,scratches
NEU-DET/train/images/patches/patches_158.jpg,patches
NEU-DET/train/images/inclusion/inclusion_202.jpg,inclusion
NEU-DET/train/images/crazing/crazing_137.jpg,crazing
NEU-DET/train/images/patches/patches_189.jpg,patches
NEU-DET/train/images/crazing/crazing_21.jpg,crazing
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_27.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_74.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_208.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_106.jpg,inclusion
NEU-DET/train/images/scratches/scratches_214.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_125.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_169.jpg,crazing
NEU-DET/train/images/pitted_surface/pitted_surface_37.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_32.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_229.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_96.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_170.jpg,inclusion
NEU-DET/train/images/crazing/crazing_122.jpg,crazing
NEU-DET/train/images/scratches/scratches_41.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_99.jpg,rolled-in_scale
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_217.jpg,rolled-in_scale
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_37.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_87.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_94.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_125.jpg,rolled-in_scale
NEU-DET/train/images/crazing/crazing_37.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_222.jpg,inclusion
NEU-DET/train/images/scratches/scratches_15.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_9.jpg,rolled-in_scale
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_94.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_124.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_52.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_68.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_56.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_215.jpg,crazing
NEU-DET/train/images/pitted_surface/pitted_surface_189.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_173.jpg,pitted_surface
NEU-DET/train/images/patches/patches_24.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_158.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_238.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_196.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_127.jpg,crazing
NEU-DET/train/images/crazing/crazing_136.jpg,crazing
NEU-DET/train/images/patches/patches_51.jpg,patches
NEU-DET/train/images/crazing/crazing_162.jpg,crazing
NEU-DET/train/images/patches/patches_5.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_197.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_205.jpg,inclusion
NEU-DET/train/images/crazing/crazing_147.jpg,crazing
NEU-DET/train/images/scratches/scratches_236.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_198.jpg,rolled-in_scale
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_41.jpg,rolled-in_scale
NEU-DET/train/images/crazing/crazing_174.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_115.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_214.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_139.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_95.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_194.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_89.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_86.jpg,inclusion
NEU-DET/train/images/crazing/crazing_78.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_185.jpg,inclusion
NEU-DET/train/images/scratches/scratches_219.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_122.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_220.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_22.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_92.jpg,inclusion
NEU-DET/train/images/scratches/scratches_120.jpg,scratches
NEU-DET/train/images/scratches/scratches_113.jpg,scratches
NEU-DET/train/images/patches/patches_43.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_19.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_127.jpg,pitted_surface
NEU-DET/train/images/patches/patches_61.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_215.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_212.jpg,patches
NEU-DET/train/images/inclusion/inclusion_3.jpg,inclusion
NEU-DET/train/images/crazing/crazing_123.jpg,crazing
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_46.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_240.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_84.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_98.jpg,inclusion
NEU-DET/train/images/crazing/crazing_35.jpg,crazing
NEU-DET/train/images/scratches/scratches_208.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_4.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_147.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_67.jpg,patches
NEU-DET/train/images/inclusion/inclusion_193.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_161.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_125.jpg,crazing
NEU-DET/train/images/scratches/scratches_108.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_116.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_134.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_226.jpg,pitted_surface
NEU-DET/train/images/patches/patches_116.jpg,patches
NEU-DET/train/images/crazing/crazing_86.jpg,crazing
NEU-DET/train/images/patches/patches_222.jpg,patches
NEU-DET/train/images/patches/patches_170.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_128.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_17.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_111.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_30.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_26.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_145.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_195.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_207.jpg,inclusion
NEU-DET/train/images/scratches/scratches_180.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_30.jpg,rolled-in_scale
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_91.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_25.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_169.jpg,rolled-in_scale
NEU-DET/train/images/crazing/crazing_117.jpg,crazing
NEU-DET/train/images/scratches/scratches_51.jpg,scratches
NEU-DET/train/images/patches/patches_205.jpg,patches
NEU-DET/train/images/scratches/scratches_7.jpg,scratches
NEU-DET/train/images/inclusion/inclusion_25.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_82.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_73.jpg,crazing
NEU-DET/train/images/crazing/crazing_156.jpg,crazing
NEU-DET/train/images/inclusion/inclusion_5.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_97.jpg,inclusion
NEU-DET/train/images/patches/patches_167.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_142.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_42.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_191.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_23.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_218.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_101.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_24.jpg,crazing
NEU-DET/train/images/patches/patches_90.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_92.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_240.jpg,scratches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_196.jpg,rolled-in_scale
NEU-DET/train/images/scratches/scratches_152.jpg,scratches
NEU-DET/train/images/crazing/crazing_173.jpg,crazing
NEU-DET/train/images/patches/patches_165.jpg,patches
NEU-DET/train/images/scratches/scratches_2.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_45.jpg,pitted_surface
NEU-DET/train/images/inclusion/inclusion_133.jpg,inclusion
NEU-DET/train/images/pitted_surface/pitted_surface_41.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_218.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_108.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_55.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_72.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_136.jpg,inclusion
NEU-DET/train/images/inclusion/inclusion_102.jpg,inclusion
NEU-DET/train/images/patches/patches_28.jpg,patches
NEU-DET/train/images/patches/patches_113.jpg,patches
NEU-DET/train/images/patches/patches_147.jpg,patches
NEU-DET/train/images/pitted_surface/pitted_surface_168.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_157.jpg,pitted_surface
NEU-DET/train/images/scratches/scratches_206.jpg,scratches
NEU-DET/train/images/patches/patches_38.jpg,patches
NEU-DET/train/images/inclusion/inclusion_110.jpg,inclusion
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_236.jpg,rolled-in_scale
NEU-DET/train/images/inclusion/inclusion_121.jpg,inclusion
NEU-DET/train/images/scratches/scratches_132.jpg,scratches
NEU-DET/train/images/pitted_surface/pitted_surface_32.jpg,pitted_surface
NEU-DET/train/images/pitted_surface/pitted_surface_136.jpg,pitted_surface
NEU-DET/train/images/crazing/crazing_29.jpg,crazing
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_160.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_72.jpg,pitted_surface
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_235.jpg,rolled-in_scale
NEU-DET/train/images/patches/patches_131.jpg,patches
NEU-DET/train/images/rolled-in_scale/rolled-in_scale_11.jpg,rolled-in_scale
NEU-DET/train/images/pitted_surface/pitted_surface_201.jpg,pitted_surface
NEU-DET/train/images/patches/patches_231.jpg,patches
